Date;Open;High;Low;Price;Vol.
1/29/2021;998.33;1,076.11;998.33;1,056.61;797.39K
2021-01-02;1,056.61;1,074.52;1,035.51;1,035.51;634.33K
2021-02-02;1,036.95;1,075.53;1,029.36;1,075.53;602.62K
2021-03-02;1,084.87;1,113.24;1,082.95;1,111.29;703.18K
2021-04-02;1,112.97;1,117.88;1,098.85;1,112.19;523.41K
2021-05-02;1,114.79;1,126.91;1,112.19;1,126.91;529.87K
2021-08-02;1,127.06;1,127.06;1,075.10;1,083.18;696.60K
2021-09-02;1,090.88;1,114.93;1,078.98;1,114.93;519.81K
2/17/2021;1,127.46;1,155.78;1,127.46;1,155.78;568.03K
2/18/2021;1,157.10;1,174.38;1,148.66;1,174.38;614.82K
2/19/2021;1,160.65;1,178.18;1,157.60;1,173.50;578.28K
2/22/2021;1,173.57;1,182.67;1,169.12;1,175.04;630.04K
2/23/2021;1,174.57;1,184.32;1,168.32;1,177.64;598.27K
2/24/2021;1,184.32;1,185.58;1,154.36;1,162.01;603.00K
2/25/2021;1,169.97;1,169.97;1,155.74;1,165.43;510.43K
2/26/2021;1,148.88;1,169.28;1,148.88;1,168.47;554.46K
2021-01-03;1,176.93;1,186.82;1,174.45;1,186.17;643.38K
2021-02-03;1,196.16;1,196.16;1,181.99;1,186.61;577.01K
2021-03-03;1,184.73;1,189.18;1,180.25;1,186.95;631.67K
2021-04-03;1,191.78;1,191.90;1,159.48;1,168.52;673.45K
2021-05-03;1,164.19;1,169.56;1,155.60;1,168.69;594.84K
2021-08-03;1,180.33;1,181.25;1,164.02;1,168.27;652.70K
2021-09-03;1,160.96;1,166.42;1,150.94;1,161.97;641.43K
2021-10-03;1,163.86;1,170.59;1,154.89;1,170.08;723.92K
2021-11-03;1,170.08;1,183.73;1,170.08;1,181.73;629.10K
2021-12-03;1,185.21;1,186.52;1,178.14;1,181.56;624.71K
3/15/2021;1,183.89;1,186.06;1,178.80;1,184.56;676.96K
3/16/2021;1,184.91;1,184.91;1,171.76;1,179.90;683.85K
3/17/2021;1,178.64;1,186.09;1,176.26;1,186.09;701.09K
3/18/2021;1,196.60;1,200.94;1,191.94;1,200.94;628.64K
3/19/2021;1,195.47;1,199.67;1,191.96;1,194.05;680.90K
3/22/2021;1,200.05;1,200.21;1,189.31;1,194.43;700.87K
3/23/2021;1,190.28;1,191.47;1,177.10;1,183.45;683.72K
3/24/2021;1,169.42;1,174.20;1,154.22;1,161.81;750.48K
3/25/2021;1,164.41;1,170.76;1,154.44;1,163.10;690.73K
3/26/2021;1,162.71;1,165.76;1,137.90;1,162.21;670.46K
3/29/2021;1,169.65;1,175.77;1,165.78;1,175.68;660.95K
3/30/2021;1,179.64;1,187.29;1,172.85;1,186.36;780.73K
3/31/2021;1,186.36;1,196.45;1,186.36;1,191.44;703.08K
2021-01-04;1,194.59;1,217.26;1,192.83;1,216.10;672.84K
2021-02-04;1,225.76;1,228.29;1,221.07;1,224.45;661.89K
2021-05-04;1,245.28;1,245.28;1,228.18;1,236.05;693.04K
2021-06-04;1,233.37;1,244.63;1,231.14;1,239.96;694.06K
2021-07-04;1,237.39;1,242.38;1,232.52;1,242.38;727.82K
2021-08-04;1,242.38;1,246.40;1,232.26;1,234.89;664.51K
2021-09-04;1,231.51;1,234.98;1,227.60;1,231.66;732.82K
2021-12-04;1,236.79;1,252.45;1,232.35;1,252.45;890.31K
4/13/2021;1,262.44;1,268.02;1,247.66;1,248.33;1.03M
4/14/2021;1,240.90;1,255.87;1,233.01;1,255.87;861.96K
4/15/2021;1,262.25;1,265.87;1,247.25;1,247.25;806.49K
4/16/2021;1,245.06;1,254.61;1,227.14;1,238.71;986.88K
4/19/2021;1,243.58;1,260.58;1,233.77;1,260.58;817.13K
4/20/2021;1,267.74;1,286.32;1,261.28;1,268.28;843.60K
4/22/2021;1,264.31;1,271.98;1,227.82;1,227.82;770.37K
4/23/2021;1,227.18;1,248.53;1,216.15;1,248.53;716.52K
4/26/2021;1,251.25;1,251.25;1,214.14;1,215.77;744.95K
4/27/2021;1,213.84;1,220.96;1,204.14;1,219.75;618.17K
4/28/2021;1,220.26;1,230.91;1,217.49;1,229.55;612.70K
4/29/2021;1,234.91;1,239.39;1,231.25;1,239.39;647.16K
2021-04-05;1,222.08;1,242.80;1,212.56;1,242.20;798.49K
2021-05-05;1,244.69;1,265.93;1,244.69;1,256.43;744.43K
2021-06-05;1,255.42;1,261.49;1,246.64;1,250.57;730.50K
2021-07-05;1,245.48;1,250.50;1,231.92;1,241.81;783.04K
2021-10-05;1,239.96;1,259.58;1,236.85;1,259.58;773.06K
2021-11-05;1,265.11;1,272.55;1,256.04;1,256.04;770.09K
2021-12-05;1,251.97;1,269.09;1,249.18;1,269.09;700.67K
5/13/2021;1,262.98;1,273.49;1,261.99;1,261.99;711.52K
5/14/2021;1,266.43;1,271.45;1,259.97;1,266.36;730.99K
5/17/2021;1,272.55;1,277.83;1,258.50;1,258.70;758.29K
5/18/2021;1,259.57;1,262.22;1,249.02;1,252.68;692.48K
5/19/2021;1,254.78;1,262.71;1,250.58;1,262.49;694.35K
5/20/2021;1,264.62;1,278.22;1,255.78;1,278.22;745.21K
5/21/2021;1,272.84;1,289.03;1,268.46;1,283.93;698.93K
5/24/2021;1,287.50;1,299.83;1,287.36;1,297.98;715.51K
5/25/2021;1,299.19;1,308.58;1,297.23;1,308.58;679.06K
5/26/2021;1,308.04;1,317.30;1,304.68;1,316.70;713.07K
5/27/2021;1,318.42;1,319.67;1,299.99;1,303.57;733.00K
5/28/2021;1,307.79;1,323.09;1,300.06;1,320.46;768.85K
5/31/2021;1,326.65;1,328.05;1,307.56;1,328.05;737.18K
2021-01-06;1,329.47;1,346.34;1,328.84;1,337.78;629.42K
2021-02-06;1,337.78;1,344.98;1,330.82;1,340.78;805.24K
2021-03-06;1,345.21;1,366.00;1,345.21;1,364.28;898.88K
2021-04-06;1,367.06;1,374.05;1,360.42;1,374.05;943.33K
2021-07-06;1,374.59;1,375.74;1,347.21;1,358.78;876.69K
2021-08-06;1,355.36;1,364.48;1,318.11;1,319.88;924.51K
2021-09-06;1,323.52;1,339.14;1,312.08;1,332.90;822.29K
2021-10-06;1,332.90;1,336.71;1,317.49;1,323.58;723.49K
2021-11-06;1,326.79;1,352.47;1,322.08;1,351.74;731.26K
6/14/2021;1,352.73;1,368.53;1,352.73;1,361.72;775.73K
6/15/2021;1,361.58;1,372.72;1,356.59;1,367.36;730.94K
6/16/2021;1,363.85;1,370.14;1,350.73;1,356.52;769.63K
6/17/2021;1,341.06;1,364.55;1,337.49;1,359.92;768.73K
6/18/2021;1,366.19;1,377.77;1,363.52;1,377.77;809.47K
6/21/2021;1,373.59;1,381.74;1,367.85;1,372.63;768.18K
6/22/2021;1,380.84;1,385.98;1,375.00;1,379.97;746.95K
6/23/2021;1,383.15;1,388.33;1,372.06;1,376.87;710.77K
6/24/2021;1,376.87;1,384.71;1,372.99;1,379.72;591.75K
6/25/2021;1,382.11;1,390.12;1,372.80;1,390.12;598.11K
6/28/2021;1,397.96;1,406.02;1,390.56;1,405.81;699.51K
6/29/2021;1,408.34;1,416.34;1,406.87;1,410.04;647.39K
6/30/2021;1,410.83;1,419.61;1,408.18;1,408.55;595.29K
2021-01-07;1,412.15;1,417.27;1,402.18;1,417.08;753.56K
2021-02-07;1,422.89;1,424.28;1,415.82;1,420.27;706.83K
2021-05-07;1,420.27;1,421.52;1,394.12;1,411.13;774.45K
2021-06-07;1,411.13;1,418.99;1,354.79;1,354.79;773.51K
2021-07-07;1,354.79;1,388.55;1,334.58;1,388.55;733.80K
2021-08-07;1,388.55;1,388.55;1,363.92;1,374.68;528.83K
2021-09-07;1,374.68;1,374.68;1,335.90;1,347.14;713.99K
2021-12-07;1,347.14;1,347.14;1,270.06;1,296.30;912.74K
7/13/2021;1,296.30;1,307.73;1,278.30;1,297.54;500.18K
7/14/2021;1,297.54;1,305.37;1,264.68;1,279.91;547.97K
7/15/2021;1,279.91;1,299.18;1,270.77;1,293.92;419.14K
7/16/2021;1,293.92;1,304.37;1,293.92;1,299.31;415.12K
7/19/2021;1,299.31;1,299.31;1,237.79;1,243.51;731.02K
7/20/2021;1,243.51;1,273.29;1,225.52;1,273.29;568.60K
7/21/2021;1,273.29;1,284.33;1,266.71;1,270.79;451.95K
7/22/2021;1,270.79;1,294.16;1,266.54;1,293.67;536.41K
7/23/2021;1,293.67;1,295.63;1,268.83;1,268.83;582.25K
7/26/2021;1,268.83;1,277.33;1,254.57;1,272.71;508.55K
7/27/2021;1,272.71;1,288.35;1,272.71;1,276.93;566.75K
7/28/2021;1,276.93;1,281.17;1,271.78;1,277.07;406.89K
7/29/2021;1,277.07;1,293.60;1,277.07;1,293.60;491.06K
7/30/2021;1,293.60;1,311.97;1,293.60;1,310.05;644.44K
2021-02-08;1,310.05;1,322.35;1,304.49;1,314.22;614.53K
2021-03-08;1,314.22;1,332.44;1,314.22;1,332.44;647.01K
2021-04-08;1,332.44;1,340.76;1,328.40;1,334.74;661.80K
2021-05-08;1,334.74;1,346.62;1,326.80;1,345.55;635.47K
2021-06-08;1,345.55;1,351.85;1,341.45;1,341.45;736.16K
2021-09-08;1,341.45;1,361.12;1,334.69;1,359.86;688.43K
2021-10-08;1,359.86;1,370.35;1,358.12;1,362.43;716.54K
2021-11-08;1,362.43;1,374.03;1,357.79;1,357.79;806.77K
2021-12-08;1,357.79;1,365.01;1,353.05;1,353.05;741.56K
8/13/2021;1,353.05;1,357.41;1,336.74;1,357.05;744.15K
8/16/2021;1,357.05;1,372.33;1,357.05;1,370.96;827.71K
8/17/2021;1,370.96;1,379.70;1,359.11;1,363.09;768.61K
8/18/2021;1,363.09;1,370.50;1,355.83;1,360.94;689.78K
8/19/2021;1,360.94;1,374.85;1,352.94;1,374.85;728.17K
8/20/2021;1,374.85;1,374.85;1,317.52;1,329.43;1.21M
8/23/2021;1,329.43;1,329.43;1,298.86;1,298.86;795.07K
8/24/2021;1,298.86;1,307.56;1,289.16;1,298.74;714.27K
8/25/2021;1,298.74;1,310.16;1,291.70;1,309.55;522.87K
8/26/2021;1,309.55;1,316.26;1,295.77;1,301.12;524.29K
8/27/2021;1,301.12;1,313.20;1,285.16;1,313.20;685.06K
8/30/2021;1,313.20;1,329.62;1,313.20;1,328.14;676.54K
8/31/2021;1,328.14;1,336.14;1,325.69;1,331.47;733.83K
2021-01-09;1,331.47;1,338.02;1,328.13;1,334.65;719.96K
2021-06-09;1,334.65;1,348.36;1,334.65;1,346.39;944.41K
2021-07-09;1,346.39;1,353.66;1,340.32;1,341.90;869.38K
2021-08-09;1,341.90;1,344.49;1,328.35;1,333.61;626.08K
2021-09-09;1,333.61;1,345.59;1,332.67;1,343.98;642.57K
2021-10-09;1,343.98;1,350.43;1,343.98;1,345.31;598.73K
9/13/2021;1,345.31;1,350.69;1,340.50;1,341.43;775.47K
9/14/2021;1,341.43;1,349.13;1,336.84;1,339.70;730.45K
9/15/2021;1,339.70;1,347.70;1,334.97;1,345.83;692.09K
9/16/2021;1,345.83;1,353.12;1,341.23;1,345.87;599.77K
9/17/2021;1,345.87;1,356.45;1,345.87;1,352.64;852.78K
9/20/2021;1,352.64;1,365.92;1,349.18;1,350.48;895.46K
9/21/2021;1,350.48;1,350.48;1,324.82;1,339.84;859.68K
9/22/2021;1,339.84;1,350.71;1,336.63;1,350.68;779.65K
9/23/2021;1,350.68;1,361.09;1,350.43;1,352.76;997.61K
9/24/2021;1,352.76;1,356.97;1,348.07;1,351.17;673.10K
9/27/2021;1,351.17;1,354.38;1,324.99;1,324.99;778.44K
9/28/2021;1,324.99;1,341.81;1,316.41;1,339.31;623.51K
9/29/2021;1,339.31;1,340.90;1,328.17;1,339.21;598.50K
9/30/2021;1,339.21;1,348.89;1,339.21;1,342.06;438.29K
2021-01-10;1,342.06;1,344.06;1,332.97;1,334.89;738.17K
2021-04-10;1,334.89;1,347.49;1,333.53;1,339.54;736.08K
2021-05-10;1,339.54;1,354.63;1,339.54;1,354.63;636.27K
2021-06-10;1,354.63;1,362.82;1,354.63;1,362.82;637.00K
2021-07-10;1,362.82;1,367.64;1,360.57;1,365.99;693.03K
2021-08-10;1,365.99;1,373.18;1,365.93;1,372.73;632.86K
2021-11-10;1,372.73;1,394.64;1,372.73;1,394.09;764.35K
2021-12-10;1,394.09;1,400.78;1,389.43;1,394.80;742.81K
10/13/2021;1,394.80;1,400.67;1,389.61;1,391.91;645.35K
10/14/2021;1,391.91;1,398.67;1,388.89;1,391.85;725.51K
10/15/2021;1,391.85;1,399.03;1,388.00;1,392.70;784.56K
10/18/2021;1,392.70;1,402.63;1,390.88;1,395.53;795.92K
10/19/2021;1,395.53;1,399.66;1,388.95;1,395.33;639.44K
10/20/2021;1,395.33;1,401.76;1,376.15;1,393.80;845.89K
10/21/2021;1,393.80;1,398.45;1,384.77;1,384.77;709.07K
10/22/2021;1,384.77;1,393.70;1,384.77;1,389.24;798.13K
10/25/2021;1,389.24;1,395.72;1,385.40;1,385.40;899.26K
10/26/2021;1,385.40;1,393.03;1,377.56;1,391.63;747.95K
10/27/2021;1,391.63;1,423.02;1,391.63;1,423.02;936.22K
10/28/2021;1,423.02;1,440.64;1,420.42;1,438.01;865.43K
10/29/2021;1,438.01;1,447.62;1,432.19;1,444.27;982.01K
2021-01-11;1,444.27;1,451.81;1,435.57;1,438.97;1.13M
2021-02-11;1,438.97;1,452.46;1,438.83;1,452.46;1.01M
2021-03-11;1,452.46;1,463.63;1,440.67;1,444.30;1.51M
2021-04-11;1,444.30;1,451.98;1,435.84;1,448.34;929.53K
2021-05-11;1,448.34;1,459.93;1,444.51;1,456.51;874.07K
2021-08-11;1,456.51;1,470.49;1,456.51;1,467.57;1.08M
2021-09-11;1,467.57;1,474.20;1,457.57;1,461.50;1.03M
2021-10-11;1,461.50;1,470.19;1,457.98;1,465.02;985.54K
2021-11-11;1,465.02;1,472.89;1,449.18;1,462.35;1.27M
2021-12-11;1,462.35;1,474.98;1,453.22;1,473.37;955.63K
11/15/2021;1,473.37;1,481.96;1,466.01;1,476.57;1.17M
11/16/2021;1,476.57;1,476.97;1,459.08;1,466.45;1.22M
11/17/2021;1,466.45;1,477.04;1,464.78;1,475.85;860.80K
11/18/2021;1,475.85;1,482.87;1,469.83;1,469.83;1.09M
11/19/2021;1,469.83;1,481.53;1,434.69;1,452.35;1.52M
11/22/2021;1,452.35;1,466.46;1,442.85;1,447.25;1.27M
11/23/2021;1,447.25;1,463.63;1,438.41;1,463.63;880.07K
11/24/2021;1,463.63;1,491.05;1,463.63;1,488.87;1.12M
11/25/2021;1,488.87;1,505.36;1,488.87;1,500.81;1.01M
11/26/2021;1,500.81;1,511.68;1,488.83;1,493.03;1.06M
11/29/2021;1,493.03;1,493.03;1,464.83;1,484.84;1.01M
11/30/2021;1,484.84;1,503.09;1,471.57;1,478.44;1.08M
2021-01-12;1,478.44;1,487.68;1,471.30;1,485.19;876.73K
2021-02-12;1,485.19;1,493.84;1,482.05;1,482.05;763.96K
2021-03-12;1,482.05;1,491.20;1,443.32;1,443.32;1.10M
2021-06-12;1,443.32;1,452.55;1,400.87;1,413.58;1.04M
2021-07-12;1,413.58;1,446.77;1,413.58;1,446.77;755.91K
2021-08-12;1,446.77;1,460.28;1,446.77;1,452.87;771.03K
2021-09-12;1,452.87;1,467.98;1,446.88;1,467.98;665.46K
2021-10-12;1,467.98;1,475.85;1,461.78;1,463.54;798.29K
12/13/2021;1,463.54;1,481.70;1,463.54;1,476.21;865.58K
12/14/2021;1,476.21;1,485.14;1,469.21;1,476.02;964.11K
12/15/2021;1,476.02;1,481.67;1,468.21;1,475.50;906.08K
12/16/2021;1,475.50;1,482.32;1,468.95;1,476.61;927.54K
12/17/2021;1,476.61;1,487.73;1,476.61;1,479.79;1.11M
12/20/2021;1,479.79;1,483.85;1,468.88;1,477.33;963.35K
12/21/2021;1,477.33;1,486.09;1,472.43;1,478.74;902.84K
12/22/2021;1,478.74;1,489.24;1,471.84;1,477.67;1.07M
12/23/2021;1,477.67;1,481.21;1,447.14;1,456.96;1.36M
12/24/2021;1,456.96;1,478.80;1,456.32;1,477.03;889.48K
12/27/2021;1,477.03;1,490.12;1,469.91;1,488.88;752.11K
12/28/2021;1,488.88;1,499.77;1,483.97;1,494.39;1.00M
12/29/2021;1,494.39;1,498.91;1,485.82;1,485.82;843.88K
12/30/2021;1,490.96;1,493.38;1,484.82;1,485.97;747.86K
12/31/2021;1,485.97;1,499.07;1,485.97;1,498.28;875.73K
2022-04-01;1,508.55;1,526.69;1,507.19;1,525.58;891.30K
2022-05-01;1,525.58;1,535.82;1,522.50;1,522.50;1.06M
2022-06-01;1,522.50;1,536.24;1,518.18;1,528.57;1.13M
2022-07-01;1,534.10;1,534.52;1,524.96;1,528.48;1.03M
2022-10-01;1,528.48;1,536.45;1,503.71;1,503.71;1.38M
2022-11-01;1,503.71;1,512.05;1,488.40;1,492.31;1.25M
2022-12-01;1,489.11;1,510.51;1,464.49;1,510.51;1.13M
1/13/2022;1,510.51;1,522.60;1,495.13;1,496.05;995.82K
1/14/2022;1,496.05;1,503.25;1,476.68;1,496.02;785.61K
1/17/2022;1,496.02;1,503.86;1,452.84;1,452.84;987.10K
1/18/2022;1,452.84;1,452.84;1,424.65;1,438.94;739.29K
1/19/2022;1,438.94;1,449.11;1,434.46;1,442.79;637.63K
1/20/2022;1,442.79;1,469.08;1,432.58;1,465.30;785.76K
1/21/2022;1,465.30;1,477.23;1,463.06;1,472.89;811.35K
1/24/2022;1,472.89;1,472.89;1,432.18;1,439.71;828.13K
1/25/2022;1,439.71;1,479.58;1,424.36;1,479.58;751.39K
1/26/2022;1,479.58;1,490.45;1,478.41;1,481.58;813.18K
1/27/2022;1,481.58;1,486.39;1,464.06;1,470.76;564.60K
1/28/2022;1,470.76;1,484.48;1,465.22;1,478.96;702.68K
2022-07-02;1,478.96;1,505.69;1,478.96;1,497.66;578.17K
2022-08-02;1,497.66;1,503.33;1,491.78;1,500.99;734.76K
2022-09-02;1,500.99;1,511.72;1,499.53;1,505.38;794.74K
2022-10-02;1,510.66;1,512.88;1,495.70;1,506.79;680.25K
2022-11-02;1,506.79;1,508.54;1,499.06;1,501.71;636.28K
2/14/2022;1,501.71;1,501.71;1,471.96;1,471.96;810.72K
2/15/2022;1,471.96;1,495.56;1,470.06;1,492.75;606.42K
2/16/2022;1,492.75;1,499.50;1,486.68;1,492.10;702.52K
2/17/2022;1,492.10;1,507.99;1,492.10;1,507.99;615.79K
2/18/2022;1,507.99;1,507.99;1,492.38;1,504.84;697.55K
2/21/2022;1,504.84;1,516.63;1,500.97;1,510.84;791.92K
2/22/2022;1,510.84;1,510.84;1,484.81;1,503.47;908.05K
2/23/2022;1,503.47;1,520.78;1,503.47;1,512.30;694.65K
2/24/2022;1,512.30;1,513.25;1,473.76;1,494.85;1.16M
2/25/2022;1,494.85;1,512.05;1,494.85;1,498.89;768.01K
2/28/2022;1,498.89;1,502.36;1,487.57;1,490.13;729.79K
2022-01-03;1,490.13;1,501.73;1,490.13;1,498.78;842.43K
2022-02-03;1,499.37;1,500.41;1,479.55;1,485.52;941.55K
2022-03-03;1,485.52;1,505.00;1,485.52;1,505.00;929.21K
2022-04-03;1,505.00;1,509.19;1,501.39;1,505.33;928.92K
2022-07-03;1,505.33;1,505.33;1,493.87;1,499.05;981.72K
2022-08-03;1,499.05;1,499.05;1,473.71;1,473.71;1.04M
2022-09-03;1,473.71;1,482.86;1,462.80;1,473.74;930.30K
2022-10-03;1,473.74;1,488.59;1,473.74;1,479.08;649.94K
2022-11-03;1,479.08;1,480.29;1,458.88;1,466.54;878.19K
3/14/2022;1,466.54;1,466.54;1,439.19;1,446.25;858.57K
3/15/2022;1,446.25;1,453.07;1,437.27;1,452.74;675.63K
3/16/2022;1,452.74;1,462.98;1,452.74;1,459.33;624.22K
3/17/2022;1,459.33;1,467.74;1,459.14;1,461.34;717.44K
3/18/2022;1,461.34;1,474.86;1,461.34;1,469.10;795.73K
3/21/2022;1,474.78;1,494.95;1,474.38;1,494.95;792.16K
3/22/2022;1,494.95;1,507.71;1,494.95;1,503.78;947.70K
3/23/2022;1,503.78;1,513.90;1,501.67;1,502.34;861.13K
3/24/2022;1,502.34;1,505.39;1,495.18;1,498.26;784.91K
3/25/2022;1,500.17;1,503.29;1,494.55;1,498.50;768.94K
3/28/2022;1,498.50;1,498.50;1,473.80;1,483.18;1.07M
3/29/2022;1,483.18;1,498.45;1,483.18;1,497.76;737.94K
3/30/2022;1,497.76;1,503.89;1,483.90;1,490.51;901.49K
3/31/2022;1,490.51;1,498.41;1,488.27;1,492.15;684.54K
2022-01-04;1,492.15;1,516.87;1,484.13;1,516.44;967.67K
2022-04-04;1,516.44;1,530.95;1,516.44;1,524.70;779.58K
2022-05-04;1,524.70;1,527.57;1,519.28;1,520.03;703.53K
2022-06-04;1,520.03;1,523.75;1,507.62;1,522.90;944.04K
2022-07-04;1,522.90;1,524.92;1,502.35;1,502.35;795.13K
2022-08-04;1,502.35;1,507.73;1,482.00;1,482.00;763.56K
2022-12-04;1,482.00;1,490.58;1,455.25;1,455.25;680.06K
4/13/2022;1,455.25;1,477.20;1,448.52;1,477.20;674.79K
4/14/2022;1,477.20;1,484.34;1,471.75;1,472.12;523.37K
4/15/2022;1,472.12;1,478.95;1,456.39;1,458.56;659.47K
4/18/2022;1,458.56;1,458.56;1,425.07;1,432.60;827.69K
4/19/2022;1,432.60;1,442.04;1,406.45;1,406.45;702.35K
4/20/2022;1,401.63;1,410.64;1,384.72;1,384.72;688.33K
4/21/2022;1,384.72;1,392.33;1,356.58;1,370.21;810.67K
4/22/2022;1,370.21;1,392.89;1,352.43;1,379.23;834.41K
4/25/2022;1,379.23;1,382.13;1,298.38;1,310.92;762.88K
4/26/2022;1,310.92;1,341.34;1,261.40;1,341.34;727.65K
4/27/2022;1,341.34;1,355.92;1,314.81;1,353.77;519.56K
4/28/2022;1,353.77;1,358.07;1,344.10;1,350.99;485.12K
4/29/2022;1,350.99;1,369.31;1,343.24;1,366.80;598.40K
2022-04-05;1,366.11;1,366.39;1,348.68;1,348.68;528.29K
2022-05-05;1,348.68;1,362.18;1,331.41;1,360.68;531.08K
2022-06-05;1,360.68;1,360.68;1,328.13;1,329.26;564.07K
2022-09-05;1,329.26;1,329.26;1,265.54;1,269.62;673.76K
2022-10-05;1,269.62;1,293.56;1,232.57;1,293.56;665.48K
2022-11-05;1,293.56;1,305.17;1,277.91;1,301.53;418.23K
2022-12-05;1,301.53;1,301.53;1,238.05;1,238.84;557.89K
5/13/2022;1,238.84;1,238.84;1,180.60;1,182.77;816.99K
5/16/2022;1,182.77;1,215.96;1,170.59;1,171.95;584.39K
5/17/2022;1,171.95;1,228.37;1,156.54;1,228.37;583.96K
5/18/2022;1,228.37;1,249.84;1,222.92;1,240.76;566.36K
5/19/2022;1,240.76;1,246.66;1,210.43;1,241.64;496.73K
5/20/2022;1,241.64;1,252.96;1,232.33;1,240.71;504.69K
5/23/2022;1,240.71;1,246.58;1,207.99;1,218.81;557.43K
5/24/2022;1,218.81;1,233.38;1,203.28;1,233.38;528.48K
5/25/2022;1,233.38;1,268.43;1,233.38;1,268.43;655.24K
5/26/2022;1,268.43;1,278.11;1,261.55;1,268.57;541.91K
5/27/2022;1,268.57;1,286.99;1,268.57;1,285.45;607.22K
5/30/2022;1,285.45;1,296.22;1,281.27;1,293.92;587.23K
5/31/2022;1,293.92;1,297.64;1,280.44;1,292.68;591.09K
2022-01-06;1,292.68;1,302.25;1,286.01;1,299.52;573.63K
2022-02-06;1,299.52;1,302.66;1,283.32;1,288.62;572.55K
2022-03-06;1,288.62;1,292.78;1,276.37;1,287.98;473.81K
2022-06-06;1,287.98;1,302.14;1,281.95;1,290.01;589.89K
2022-07-06;1,290.01;1,291.35;1,260.92;1,291.35;670.87K
2022-08-06;1,291.35;1,316.78;1,291.35;1,307.91;584.57K
2022-09-06;1,307.91;1,312.44;1,300.85;1,307.80;465.66K
2022-10-06;1,307.80;1,309.59;1,284.08;1,284.08;603.29K
6/13/2022;1,284.08;1,284.08;1,226.01;1,227.04;733.45K
6/14/2022;1,227.04;1,239.36;1,211.13;1,230.31;560.89K
6/15/2022;1,230.31;1,235.56;1,195.19;1,213.93;688.12K
6/16/2022;1,213.93;1,246.32;1,213.93;1,236.63;561.69K
6/17/2022;1,236.63;1,236.63;1,191.92;1,217.30;738.58K
6/20/2022;1,218.37;1,221.60;1,180.40;1,180.40;669.55K
6/21/2022;1,180.40;1,189.97;1,162.94;1,172.47;694.93K
6/22/2022;1,172.47;1,185.86;1,162.98;1,169.27;592.48K
6/23/2022;1,169.27;1,188.88;1,162.06;1,188.88;440.78K
6/24/2022;1,188.88;1,196.85;1,185.48;1,185.48;478.69K
6/27/2022;1,185.48;1,203.51;1,185.48;1,202.82;526.96K
6/28/2022;1,202.82;1,221.74;1,198.99;1,218.10;588.39K
6/29/2022;1,218.10;1,219.58;1,207.38;1,218.09;560.59K
6/30/2022;1,218.09;1,220.51;1,197.60;1,197.60;510.22K
2022-01-07;1,197.60;1,202.41;1,170.95;1,198.90;534.07K
2022-04-07;1,206.47;1,208.96;1,192.63;1,195.53;442.82K
2022-05-07;1,195.53;1,200.99;1,181.29;1,181.29;612.00K
2022-06-07;1,181.29;1,181.29;1,147.63;1,149.61;556.46K
2022-07-07;1,149.61;1,166.48;1,142.80;1,166.48;411.79K
2022-08-07;1,166.48;1,177.18;1,164.23;1,171.31;476.37K
2022-11-07;1,171.31;1,171.31;1,144.55;1,155.29;538.71K
2022-12-07;1,155.29;1,174.82;1,153.55;1,174.82;525.11K
7/13/2022;1,173.46;1,182.21;1,170.92;1,173.92;564.00K
7/14/2022;1,173.92;1,182.17;1,170.04;1,182.17;534.74K
7/15/2022;1,182.17;1,189.66;1,178.12;1,179.25;604.01K
7/18/2022;1,179.25;1,184.93;1,174.70;1,176.49;523.73K
7/19/2022;1,176.49;1,180.46;1,168.99;1,178.33;532.69K
7/20/2022;1,178.33;1,198.63;1,178.33;1,194.14;648.00K
7/21/2022;1,194.14;1,201.91;1,194.14;1,198.47;530.31K
7/22/2022;1,198.47;1,202.69;1,194.76;1,194.76;477.95K
7/25/2022;1,191.43;1,198.16;1,184.32;1,188.50;437.85K
7/26/2022;1,188.50;1,194.15;1,184.44;1,185.07;434.80K
7/27/2022;1,185.07;1,191.04;1,178.58;1,191.04;445.14K
7/28/2022;1,191.04;1,214.03;1,191.04;1,208.12;668.86K
7/29/2022;1,208.12;1,217.84;1,206.33;1,206.33;590.32K
2022-01-08;1,206.33;1,231.35;1,206.33;1,231.35;708.71K
2022-02-08;1,231.35;1,241.91;1,224.11;1,241.62;817.69K
2022-03-08;1,241.62;1,250.20;1,232.41;1,249.76;789.52K
2022-04-08;1,249.76;1,257.38;1,247.38;1,254.15;724.75K
2022-05-08;1,250.25;1,253.75;1,245.05;1,252.74;698.64K
2022-08-08;1,252.36;1,258.84;1,252.04;1,256.75;699.34K
2022-09-08;1,256.75;1,263.14;1,252.84;1,258.85;721.64K
2022-10-08;1,258.85;1,260.36;1,253.89;1,256.50;651.76K
2022-11-08;1,256.50;1,268.03;1,245.85;1,252.07;810.55K
2022-12-08;1,252.07;1,262.33;1,248.65;1,262.33;542.04K
8/15/2022;1,262.33;1,274.24;1,262.33;1,274.20;634.20K
8/16/2022;1,274.20;1,275.93;1,271.11;1,274.69;617.72K
8/17/2022;1,274.69;1,280.61;1,271.97;1,275.28;712.25K
8/18/2022;1,275.28;1,283.15;1,268.64;1,273.66;599.08K
8/19/2022;1,273.66;1,280.00;1,263.45;1,269.18;607.62K
8/22/2022;1,269.18;1,270.57;1,255.83;1,260.43;619.45K
